Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1364,12-05-2024,17-05-2024,CUST402,Brittany Kennedy,Home Office,PROD2394,Calculator,Office Supplies,East,North Dakota,North Mirandaport,1,1666,20,1332.8,816.09,516.71,Cash,Delivered,Carroll and Sons,dawn75@blackwell.info,18,No,0
ORD1365,02-02-2025,06-02-2025,CUST187,Laura Greene,Home Office,PROD3888,Bookshelf,Furniture,East,New Hampshire,Hansenchester,5,4754,5,22581.5,17103.11,5478.39,Cash,Cancelled,"Holmes, Ramirez and Hughes",jodiherrera@burke.com,45,No,0
ORD1366,04-10-2024,06-10-2024,CUST161,Ethan Mata,Corporate,PROD4806,Laptop,Electronics,North,New York,Port Paul,8,3625,10,26100,21300.41,4799.59,Net Banking,Pending,Cross PLC,mhale@odonnell.net,39,No,0
ORD1367,12-07-2024,18-07-2024,CUST260,Kayla Randall,Consumer,PROD7487,Juice Pack,Grocery,North,Maryland,Jesseton,1,1187,20,949.6,615.02,334.58,Credit Card,Returned,Marsh-Clark,nharris@fowler-lopez.org,6,Yes,32
ORD1368,05-06-2025,11-06-2025,CUST557,Erica Logan,Corporate,PROD8921,Monitor,Electronics,West,Colorado,East Karen,2,656,5,1246.4,758.54,487.86,Cash,Returned,"Anderson, Boyd and Taylor",woodjoseph@dunn.com,45,No,0
ORD1369,01-06-2024,06-06-2024,CUST902,Laura Smith,Consumer,PROD9470,File Folder,Office Supplies,North,Texas,Rickyport,3,2309,5,6580.65,5383.9,1196.75,Credit Card,Cancelled,"Acevedo, Khan and Campbell",mbailey@singh.com,7,Yes,49
ORD1370,16-11-2023,20-11-2023,CUST908,Kimberly Campos,Corporate,PROD4058,Sofa,Furniture,East,Arkansas,Sherrystad,6,191,5,1088.7,835.3,253.4,Credit Card,Returned,"Donovan, Wood and Miller",tamaraaguilar@smith.biz,39,No,0
ORD1371,23-04-2024,26-04-2024,CUST857,Debra Jimenez,Consumer,PROD5066,Mouse,Electronics,North,Kentucky,North Lindseyland,10,526,20,4208,2670.85,1537.15,UPI,Cancelled,Reynolds LLC,victor82@king.info,49,No,0
ORD1372,07-12-2024,14-12-2024,CUST888,Courtney Baker,Home Office,PROD4646,Cooking Oil,Grocery,West,Nebraska,Lake Melissa,10,2228,5,21166,16501.51,4664.49,UPI,Returned,"Moss, Carter and Andrews",hcochran@mitchell.org,2,Yes,38
ORD1373,01-05-2025,04-05-2025,CUST598,Shannon Roberts,Home Office,PROD8246,Sofa,Furniture,South,Rhode Island,New Selena,5,1820,10,8190,4970.71,3219.29,UPI,Delivered,Johnson-Sanchez,ycoleman@pearson-padilla.net,23,No,0
ORD1374,19-04-2024,20-04-2024,CUST341,Randall Cain,Consumer,PROD8270,Bookshelf,Furniture,North,Montana,West Charles,1,3544,0,3544,2229.35,1314.65,Credit Card,Cancelled,Hill LLC,ronald07@brooks.biz,37,No,0
ORD1375,07-10-2024,13-10-2024,CUST605,Brittany Parker,Home Office,PROD4045,File Folder,Office Supplies,North,Georgia,West Madison,3,2283,0,6849,5736.94,1112.06,Credit Card,Returned,"Wells, Johnson and Robles",theresalong@martinez-patterson.com,43,No,0
ORD1376,27-06-2024,03-07-2024,CUST848,Kelly Brock,Corporate,PROD9387,Pen,Office Supplies,North,North Carolina,Beckermouth,1,1247,5,1184.65,1034.14,150.51,Credit Card,Returned,Brown-Glover,cgaines@kirby-clayton.com,6,Yes,41
ORD1377,01-08-2024,02-08-2024,CUST434,Molly Barnes,Corporate,PROD2324,File Folder,Office Supplies,North,Georgia,Donnaville,2,2499,20,3998.4,2966.71,1031.69,Cash,Cancelled,Shannon and Sons,vcarter@stone-morse.org,43,No,0
ORD1378,03-11-2023,08-11-2023,CUST872,Megan Miller,Corporate,PROD5042,Office Chair,Furniture,North,West Virginia,Michaelberg,4,3765,15,12801,10071.94,2729.06,UPI,Pending,"Lucas, Williamson and Pierce",hernandezchelsea@ryan.com,39,No,0
ORD1379,11-11-2023,16-11-2023,CUST145,Jason Harmon,Home Office,PROD7220,Cooking Oil,Grocery,South,Alaska,North Jonathan,10,4861,20,38888,25547.39,13340.61,Net Banking,Pending,Hess Group,johnburns@williams.com,32,No,0
ORD1380,05-12-2024,11-12-2024,CUST229,Amanda Jimenez,Home Office,PROD6475,Headphones,Electronics,North,Colorado,Mccarthyshire,9,4264,15,32619.6,21259.38,11360.22,Credit Card,Returned,Howard Inc,matthew48@davis-roberts.biz,17,No,0
ORD1381,02-05-2025,04-05-2025,CUST513,Amanda Gray,Consumer,PROD9312,Office Chair,Furniture,East,Missouri,Markfurt,10,4628,20,37024,25774.39,11249.61,Credit Card,Delivered,Taylor Inc,michaelsavage@roman.com,20,No,0
ORD1382,27-08-2025,29-08-2025,CUST985,James Bishop,Home Office,PROD2284,Sugar,Grocery,South,Kentucky,Nguyenport,6,4285,0,25710,22025.85,3684.15,Credit Card,Returned,Mckee and Sons,ebutler@miller.com,19,No,0
ORD1383,09-09-2024,10-09-2024,CUST869,Kaitlin Armstrong,Home Office,PROD4193,Laptop,Electronics,East,Connecticut,New Shannon,3,1735,15,4424.25,3722.19,702.06,Credit Card,Returned,"Thomas, Howard and Hansen",jessica89@sullivan-frey.com,33,No,0
ORD1384,25-09-2025,28-09-2025,CUST657,Norma Hicks,Consumer,PROD6114,File Folder,Office Supplies,South,Georgia,Brittanychester,7,3833,5,25489.45,22266.41,3223.04,Cash,Cancelled,"Snyder, Pratt and Richard",mdyer@gray.com,6,Yes,28
ORD1385,24-08-2025,31-08-2025,CUST174,Isabella Michael,Consumer,PROD6981,Study Table,Furniture,East,South Dakota,Lake Christina,2,2937,15,4992.9,3530.36,1462.54,UPI,Returned,Clements-Watkins,rsnyder@scott.org,0,Yes,50
ORD1386,03-09-2025,05-09-2025,CUST870,Eric Burke,Corporate,PROD4267,Snacks,Grocery,West,Florida,Karenport,2,2912,15,4950.4,3574.76,1375.64,UPI,Returned,Jackson Ltd,jbrown@solis.info,35,No,0
ORD1387,18-05-2024,25-05-2024,CUST380,Samuel Fitzgerald,Consumer,PROD6287,Bookshelf,Furniture,West,Florida,Danielston,10,408,15,3468,2588.29,879.71,Credit Card,Pending,Brown Ltd,dananichols@medina.com,7,Yes,44
ORD1388,18-01-2024,25-01-2024,CUST538,Kimberly Gardner,Corporate,PROD4065,Stapler,Office Supplies,North,Alaska,Martinbury,10,443,20,3544,2132.79,1411.21,Net Banking,Cancelled,Hopkins LLC,dlopez@dunlap.info,17,No,0
ORD1389,28-11-2024,03-12-2024,CUST569,Henry Duncan,Consumer,PROD5313,File Folder,Office Supplies,South,Louisiana,Lake Stevenhaven,4,836,15,2842.4,2532.05,310.35,Credit Card,Delivered,Butler-Gibson,dmiller@davis.info,42,No,0
ORD1390,24-05-2025,25-05-2025,CUST519,Nicole Johnson,Consumer,PROD6284,Notebook,Office Supplies,East,Florida,Lake Kimberlyview,1,4781,10,4302.9,2970.68,1332.22,Net Banking,Pending,"Monroe, Kelly and Morales",martinpedro@may.net,22,No,0
ORD1391,01-05-2024,03-05-2024,CUST391,Crystal Johnson,Consumer,PROD7876,Juice Pack,Grocery,North,Arkansas,Nicoleshire,7,183,0,1281,1047.19,233.81,Net Banking,Delivered,Davis-King,bryantcrystal@flynn-johnson.com,31,No,0
ORD1392,26-12-2023,01-01-2024,CUST155,Melissa Watson,Consumer,PROD3152,Rice Bag,Grocery,East,Oklahoma,Janetbury,9,4016,10,32529.6,21924.28,10605.32,Net Banking,Returned,Burns-Serrano,john18@kemp.com,27,No,0
ORD1393,24-12-2023,30-12-2023,CUST532,Kristen Jones,Consumer,PROD1335,Stapler,Office Supplies,South,Nebraska,Peggychester,6,1870,10,10098,6692.82,3405.18,Credit Card,Cancelled,Simmons Inc,zbest@higgins.biz,46,No,0
ORD1394,23-11-2024,28-11-2024,CUST969,Charles Hayes,Consumer,PROD8239,Headphones,Electronics,North,Ohio,Collinsmouth,7,3745,15,22282.75,18801.29,3481.46,UPI,Pending,Jones-Smith,espinozacassandra@holland.com,14,No,0
ORD1395,18-01-2025,20-01-2025,CUST777,Erin Harper,Home Office,PROD5016,Bookshelf,Furniture,East,Missouri,Prattfort,3,2101,10,5672.7,3990.87,1681.83,UPI,Returned,Colon-Mayer,jessicawatson@conway.com,16,No,0
ORD1396,19-06-2025,21-06-2025,CUST930,Lori Walsh,Consumer,PROD6801,Rice Bag,Grocery,East,Utah,New Courtneychester,9,745,0,6705,5617.82,1087.18,Cash,Delivered,Garcia-Long,chad73@green.com,32,No,0
ORD1397,16-04-2024,17-04-2024,CUST155,Emma Small,Home Office,PROD3856,Snacks,Grocery,East,New Jersey,Lake Maria,8,1911,15,12994.8,11403.93,1590.87,Credit Card,Returned,"Martinez, Fritz and Ayala",wwood@montes-wade.info,48,No,0
ORD1398,26-12-2023,29-12-2023,CUST316,Scott Williams,Home Office,PROD8004,Dining Table,Furniture,South,Rhode Island,West Alexander,5,421,10,1894.5,1405.99,488.51,UPI,Pending,Berger-Watkins,renglish@thomas.net,41,No,0
ORD1399,21-04-2025,24-04-2025,CUST427,Lindsey Bryant,Home Office,PROD1792,Bookshelf,Furniture,East,New Hampshire,Lake Jacob,3,1732,15,4416.6,3866.29,550.31,Net Banking,Delivered,Weaver Inc,annettesanchez@walker.org,3,Yes,37
ORD1400,05-03-2024,12-03-2024,CUST799,Christian Allen,Corporate,PROD2216,Laptop,Electronics,North,Virginia,Kathrynfurt,4,799,0,3196,2699.99,496.01,Cash,Cancelled,"Savage, Herman and Mayo",ronnie12@bryan.biz,15,No,0
ORD1401,19-10-2024,25-10-2024,CUST550,Carolyn Garcia,Home Office,PROD5480,Stapler,Office Supplies,West,Washington,Annafurt,6,4190,15,21369,17926.16,3442.84,Net Banking,Delivered,Schmidt-Holt,mitchellhall@merritt.com,33,No,0
ORD1402,09-06-2025,10-06-2025,CUST929,James Mcmillan,Corporate,PROD2176,Sugar,Grocery,West,Georgia,East Kimberly,1,689,15,585.65,432.77,152.88,Cash,Returned,Waller Group,mgregory@moore.com,36,No,0
ORD1403,25-05-2024,26-05-2024,CUST504,Janice Scott,Home Office,PROD5631,Headphones,Electronics,East,Virginia,Jennifershire,7,4658,10,29345.4,21336.7,8008.7,Credit Card,Returned,Murray Inc,walkergregory@lopez.com,36,No,0
ORD1404,27-05-2024,29-05-2024,CUST554,Paul Romero,Corporate,PROD2492,Stapler,Office Supplies,North,Kansas,Codymouth,8,2648,5,20124.8,12725.85,7398.95,Net Banking,Returned,Barron-Warner,esmith@hogan.com,4,Yes,42
ORD1405,21-07-2025,26-07-2025,CUST638,Roy Mccarthy,Home Office,PROD7906,Office Chair,Furniture,South,Missouri,Gibsonview,10,3547,10,31923,26255.78,5667.22,Net Banking,Pending,"Fletcher, Duncan and Perry",andersonyvonne@edwards-anderson.net,17,No,0
ORD1406,10-09-2024,14-09-2024,CUST832,Debbie Chambers,Home Office,PROD1443,Office Chair,Furniture,North,New Mexico,Lake Nicolechester,10,4727,20,37816,28577.05,9238.95,Net Banking,Delivered,Jennings-Gonzalez,patrick95@hess.com,32,No,0
ORD1407,14-06-2024,21-06-2024,CUST631,Danny Ellison,Consumer,PROD9031,Notebook,Office Supplies,North,South Dakota,Lake Kevinfort,9,2402,20,17294.4,13041.41,4252.99,Net Banking,Cancelled,Edwards-Mack,susangreen@maldonado-kramer.com,37,No,0
ORD1408,14-10-2024,17-10-2024,CUST844,Jennifer Richardson,Consumer,PROD5959,Headphones,Electronics,North,Mississippi,North Michaelborough,5,1269,15,5393.25,4540.75,852.5,Cash,Pending,"Garner, Lewis and Cox",michelle07@pierce-williams.com,44,No,0
ORD1409,16-12-2024,23-12-2024,CUST873,William Alexander,Corporate,PROD8039,Laptop,Electronics,South,Wisconsin,South Michaelport,5,1890,20,7560,5828.42,1731.58,Credit Card,Delivered,"Flores, Garza and Schwartz",jason10@norris.com,25,No,0
ORD1410,23-11-2024,27-11-2024,CUST876,William Wilcox,Corporate,PROD2430,Sofa,Furniture,West,West Virginia,Sheaside,8,4232,0,33856,27428.76,6427.24,Cash,Pending,Garcia-Thomas,gwendolyntaylor@atkinson.com,42,No,0
ORD1411,26-07-2024,31-07-2024,CUST377,Gregory Hill,Consumer,PROD9634,Pen,Office Supplies,East,Delaware,Bethchester,2,489,20,782.4,515.81,266.59,Net Banking,Delivered,Miles-Bowers,ewilliams@wright-sweeney.info,20,No,0
ORD1412,02-12-2023,09-12-2023,CUST213,Jesse Reilly,Home Office,PROD5804,Juice Pack,Grocery,South,Illinois,Lake Williamhaven,1,2579,20,2063.2,1542.2,521,UPI,Cancelled,"Johnston, Harrison and Pierce",afrancis@holland.com,13,No,0
ORD1413,10-01-2024,12-01-2024,CUST304,Ashley Henson,Consumer,PROD7393,Study Table,Furniture,South,Nevada,Port Matthewburgh,2,2609,10,4696.2,3664.52,1031.68,Cash,Returned,Gross-Barton,cthomas@bell.org,46,No,0
ORD1414,14-05-2025,20-05-2025,CUST347,Kristine White,Home Office,PROD7680,Sofa,Furniture,West,Maine,Dwaynefurt,3,3636,15,9271.8,7181.76,2090.04,Credit Card,Cancelled,Bradley and Sons,ojimenez@carroll-payne.org,42,No,0
ORD1415,23-06-2025,29-06-2025,CUST155,Christopher Rodriguez,Home Office,PROD9269,Keyboard,Electronics,North,Oregon,Stoutchester,2,4364,10,7855.2,4978.41,2876.79,UPI,Returned,Stewart-Jones,morsedouglas@dyer-hubbard.com,36,No,0
ORD1416,18-03-2024,21-03-2024,CUST484,Mark Hickman,Corporate,PROD5102,Notebook,Office Supplies,North,Iowa,East Edward,2,3745,10,6741,4704.83,2036.17,Cash,Delivered,"Chambers, Gordon and Johnston",matthewanderson@nelson-martinez.org,10,No,0
ORD1417,08-11-2023,12-11-2023,CUST728,Nichole Ward,Corporate,PROD4386,Bookshelf,Furniture,East,Missouri,East Arthur,4,986,5,3746.8,3014.75,732.05,Net Banking,Pending,"Murphy, Quinn and Blanchard",deleonshawn@campos.com,1,Yes,49
ORD1418,13-03-2025,20-03-2025,CUST655,Nicholas Gray,Consumer,PROD5451,Study Table,Furniture,West,New Mexico,Jeanetteport,3,2822,5,8042.7,6150.85,1891.85,Credit Card,Delivered,Hebert Inc,billjohnson@santos.com,15,No,0
ORD1419,16-02-2025,21-02-2025,CUST582,Thomas Johnson,Corporate,PROD7763,Rice Bag,Grocery,East,Virginia,Brendafurt,3,3435,10,9274.5,8161.15,1113.35,UPI,Delivered,Hill-Gutierrez,morganjoseph@gilbert.com,24,No,0
ORD1420,06-05-2025,08-05-2025,CUST705,Jennifer Osborne,Home Office,PROD2811,Office Chair,Furniture,North,South Dakota,Wilcoxfurt,10,2784,20,22272,16097.72,6174.28,Net Banking,Pending,"Young, Klein and Sheppard",patricia85@perez-rivers.com,46,No,0
ORD1421,18-03-2025,19-03-2025,CUST265,Melanie Roth,Consumer,PROD9226,Sofa,Furniture,South,Arkansas,Hayesbury,6,1284,15,6548.4,4679.96,1868.44,Net Banking,Pending,Johnson LLC,rowejason@wallace.com,27,No,0
ORD1422,25-01-2025,27-01-2025,CUST446,Mr. Juan Williams,Home Office,PROD9639,Snacks,Grocery,East,Ohio,West Benjaminshire,4,4071,10,14655.6,10607.17,4048.43,Cash,Returned,Ortiz-Bell,taranguyen@richardson.com,20,No,0
ORD1423,30-11-2023,07-12-2023,CUST613,Rachel Jackson,Corporate,PROD1451,Notebook,Office Supplies,East,West Virginia,West Christopher,3,3782,20,9076.8,6950.34,2126.46,Net Banking,Delivered,Davis LLC,sarah92@colon.com,28,No,0
ORD1424,24-05-2024,30-05-2024,CUST910,David Wilson,Home Office,PROD1656,File Folder,Office Supplies,West,Arizona,East Danielleborough,2,4842,20,7747.2,6884.39,862.81,Net Banking,Pending,Schultz-Medina,phillipsullivan@davis-whitaker.biz,3,Yes,36
ORD1425,04-10-2025,10-10-2025,CUST343,Danny Lewis,Corporate,PROD7634,Dining Table,Furniture,West,Idaho,Port Ashleemouth,1,1632,0,1632,1173.71,458.29,Cash,Delivered,Acosta and Sons,kevinkent@wilson.com,26,No,0
ORD1426,04-03-2025,05-03-2025,CUST708,Christina Mclean,Consumer,PROD3342,Sugar,Grocery,South,South Carolina,South Marcborough,7,4183,10,26352.9,20928.15,5424.75,Credit Card,Returned,"Ramirez, Lowe and Thomas",churchlisa@franklin.info,13,No,0
ORD1427,30-04-2024,01-05-2024,CUST587,Anne Lewis,Home Office,PROD9880,Bookshelf,Furniture,West,Maryland,Shannonberg,1,2791,15,2372.35,1472.3,900.05,Net Banking,Delivered,"Clark, Simon and Wilcox",gford@morgan.info,28,No,0
ORD1428,11-02-2025,14-02-2025,CUST395,Michael Martinez,Consumer,PROD4233,Pen,Office Supplies,South,Alaska,Hughesburgh,9,666,20,4795.2,3505.21,1289.99,Credit Card,Pending,Miller PLC,collinsgerald@sims.org,41,No,0
ORD1429,01-07-2024,02-07-2024,CUST657,Katie Lewis,Consumer,PROD5613,Rice Bag,Grocery,West,Iowa,Port Sara,8,413,20,2643.2,1761.53,881.67,UPI,Delivered,Silva-Watson,ygillespie@brooks.biz,6,Yes,38
ORD1430,27-12-2024,02-01-2025,CUST586,Steven Davis,Corporate,PROD9991,Cooking Oil,Grocery,East,Washington,West Andrew,8,1878,5,14272.8,8708.73,5564.07,Net Banking,Pending,"Brown, Thomas and Castro",morganjacob@hurley-hale.info,29,No,0
ORD1431,23-05-2024,29-05-2024,CUST368,Laura Young,Corporate,PROD7416,Bookshelf,Furniture,East,Kentucky,North Ericville,1,508,5,482.6,367.23,115.37,Cash,Cancelled,"Sharp, Carter and Garcia",lcampos@mcgee-quinn.org,5,Yes,31
ORD1432,28-01-2025,01-02-2025,CUST395,Jesse Perez,Corporate,PROD3297,Laptop,Electronics,West,Virginia,Brandifurt,8,4689,20,30009.6,21890.84,8118.76,UPI,Cancelled,Hammond-Hall,bauerbelinda@johnson.com,31,No,0
ORD1433,13-01-2024,15-01-2024,CUST816,Jennifer Wagner,Consumer,PROD2275,Cooking Oil,Grocery,North,Arizona,Turnerstad,7,1940,15,11543,10380.76,1162.24,UPI,Delivered,Gomez-Quinn,zgarcia@smith.com,12,No,0
ORD1434,24-03-2024,28-03-2024,CUST346,Matthew Lawrence,Home Office,PROD4730,Keyboard,Electronics,North,Arizona,South Louis,9,993,10,8043.3,6964.13,1079.17,Cash,Returned,Larson-Wallace,daniel03@young.com,3,Yes,46
ORD1435,17-04-2025,24-04-2025,CUST570,Anthony Murphy,Consumer,PROD3685,Notebook,Office Supplies,West,Delaware,New Mitchell,6,4220,15,21522,15736.03,5785.97,Net Banking,Cancelled,Glenn-Baker,amy68@bell-martinez.com,10,No,0
ORD1436,03-03-2025,05-03-2025,CUST787,Charles Garcia,Consumer,PROD2891,Sugar,Grocery,North,Wisconsin,West Joemouth,4,3441,15,11699.4,7541.05,4158.35,Cash,Cancelled,Turner-Wolfe,carolthomas@jennings.com,24,No,0
ORD1437,30-08-2024,02-09-2024,CUST906,Sarah Williams,Home Office,PROD8137,Dining Table,Furniture,South,Iowa,Stephanieside,10,2904,0,29040,18631.49,10408.51,Cash,Cancelled,Little-Brown,orobinson@carroll.com,40,No,0
ORD1438,13-02-2024,17-02-2024,CUST101,Mrs. Lisa Steele,Corporate,PROD9138,Cooking Oil,Grocery,East,Michigan,New Tammystad,3,1211,10,3269.7,2368.91,900.79,Net Banking,Cancelled,Sanchez-Smith,vmiller@brown.biz,18,No,0
ORD1439,07-11-2023,10-11-2023,CUST697,John Martin,Home Office,PROD7220,Bookshelf,Furniture,South,Kentucky,South Michaelburgh,7,536,10,3376.8,2793.41,583.39,Credit Card,Delivered,Phillips PLC,rebeccawebb@johnson.com,41,No,0
ORD1440,22-04-2024,23-04-2024,CUST734,Tracy Jackson,Corporate,PROD9375,Notebook,Office Supplies,North,Maryland,Gomezside,8,1170,10,8424,5884.57,2539.43,UPI,Delivered,Bailey Ltd,janderson@garrett.com,35,No,0
ORD1441,09-05-2025,10-05-2025,CUST249,Emily Riley,Corporate,PROD8951,Headphones,Electronics,North,Kentucky,South Eric,10,2225,5,21137.5,13376.31,7761.19,Credit Card,Returned,Taylor Group,christianhubbard@newman.org,44,No,0
ORD1442,29-08-2024,02-09-2024,CUST456,David Higgins,Consumer,PROD6991,Mouse,Electronics,North,Alabama,East Brittany,9,2969,15,22712.85,19492.38,3220.47,Net Banking,Delivered,Turner Ltd,bradleydebra@adkins.com,16,No,0
ORD1443,28-07-2025,31-07-2025,CUST941,Wendy Dougherty,Consumer,PROD1929,Rice Bag,Grocery,West,Utah,Blakeside,5,1558,5,7400.5,5609.05,1791.45,Cash,Delivered,"Cox, Collins and Martin",alexa19@nichols-gonzalez.org,7,Yes,32
ORD1444,20-03-2024,23-03-2024,CUST252,Charles Johnson,Home Office,PROD1793,Pen,Office Supplies,East,Mississippi,Ashleyhaven,8,2435,15,16558,13261.61,3296.39,UPI,Delivered,Parker and Sons,jasonjohnston@evans.org,43,No,0
ORD1445,24-11-2023,30-11-2023,CUST475,Edward Scott,Home Office,PROD5017,Bookshelf,Furniture,South,Idaho,Richardville,5,3415,15,14513.75,10034.9,4478.85,UPI,Returned,Baker Inc,joshua27@taylor.com,39,No,0
ORD1446,29-11-2024,01-12-2024,CUST481,Brandon Lopez,Home Office,PROD3100,Mouse,Electronics,North,Minnesota,East Gabriela,4,564,20,1804.8,1378.63,426.17,Credit Card,Returned,Kelly-Blake,hshelton@diaz-rhodes.com,0,Yes,30
ORD1447,26-07-2024,01-08-2024,CUST704,Philip Cooper,Corporate,PROD7825,Sugar,Grocery,East,Iowa,New Daniel,8,4149,10,29872.8,24606.93,5265.87,Cash,Returned,"Porter, Wells and Price",stevenslaura@lynch-hoffman.com,15,No,0
ORD1448,04-07-2024,08-07-2024,CUST743,Jeffrey Harper,Consumer,PROD1461,Dining Table,Furniture,East,Michigan,East Michelleborough,1,232,0,232,175.88,56.12,Net Banking,Delivered,"Reyes, Lamb and Pacheco",robert13@long.org,32,No,0
ORD1449,13-10-2025,15-10-2025,CUST451,Adam George,Corporate,PROD8063,Bookshelf,Furniture,West,Maryland,Benjaminberg,10,3058,20,24464,15078.07,9385.93,Cash,Returned,Bell-Page,phillip68@walsh-perez.net,16,No,0
ORD1450,02-08-2024,09-08-2024,CUST573,Kimberly Saunders,Home Office,PROD9501,Dining Table,Furniture,South,Wisconsin,Andersonshire,3,4918,20,11803.2,8353.83,3449.37,UPI,Returned,Griffin-Weaver,andrea29@woods-ortega.biz,0,Yes,27
ORD1451,28-06-2024,01-07-2024,CUST148,Tammy Myers,Corporate,PROD8513,File Folder,Office Supplies,West,California,Josephport,6,4446,0,26676,16774.31,9901.69,Credit Card,Cancelled,Mccoy-Rios,nburke@callahan.com,33,No,0
ORD1452,01-10-2025,06-10-2025,CUST428,Christopher Kelly DDS,Consumer,PROD6711,Cooking Oil,Grocery,North,Wisconsin,Anitaton,7,3044,10,19177.2,13783.22,5393.98,Cash,Pending,Nash-Martinez,sonyatrevino@patterson.com,27,No,0
ORD1453,24-05-2025,27-05-2025,CUST738,Lindsay Grant,Home Office,PROD9196,Notebook,Office Supplies,East,Massachusetts,Port Emilyhaven,1,1935,10,1741.5,1401.6,339.9,Credit Card,Pending,"Figueroa, Adams and Salinas",wbarnes@lopez.com,29,No,0
ORD1454,25-03-2025,30-03-2025,CUST604,Holly Jones,Home Office,PROD1951,Office Chair,Furniture,North,New Hampshire,West Donald,4,3512,20,11238.4,9305.17,1933.23,UPI,Returned,"Lyons, Johnson and Taylor",jeffreywyatt@carpenter-martin.com,7,Yes,38
ORD1455,16-01-2025,17-01-2025,CUST346,Terri Carlson,Consumer,PROD6001,Study Table,Furniture,South,Alaska,Whiteheadfort,5,981,10,4414.5,3043.38,1371.12,Cash,Returned,"Zavala, Graham and Miller",shannonallen@cameron.com,22,No,0
ORD1456,22-10-2024,28-10-2024,CUST623,Matthew Moore,Consumer,PROD7824,Sugar,Grocery,South,Arizona,Hollandside,6,3052,15,15565.2,13062.26,2502.94,UPI,Delivered,"Huerta, Patrick and Woods",holly34@baker-marsh.com,25,No,0
ORD1457,25-02-2025,28-02-2025,CUST391,Melissa Gibson,Home Office,PROD9142,Rice Bag,Grocery,East,Kentucky,South Kristen,6,3841,5,21893.7,13524.87,8368.83,Net Banking,Pending,Miller-Berg,chad58@vasquez-perez.com,15,No,0
ORD1458,04-07-2024,08-07-2024,CUST880,Sara Walter,Corporate,PROD1645,Stapler,Office Supplies,South,Colorado,Michelechester,9,4850,10,39285,28106.7,11178.3,UPI,Cancelled,Barnett PLC,nroman@mcbride.com,36,No,0
ORD1459,20-05-2025,23-05-2025,CUST167,Carolyn Howard DVM,Corporate,PROD5573,Calculator,Office Supplies,West,Maine,Port Jackbury,5,4923,0,24615,16210.05,8404.95,Cash,Returned,"Chavez, Hamilton and Smith",dfox@reyes-lloyd.com,20,No,0
ORD1460,30-06-2025,01-07-2025,CUST572,Tara Zhang,Consumer,PROD9688,Dining Table,Furniture,North,California,North Cathyfurt,4,4153,15,14120.2,12053.08,2067.12,Cash,Delivered,Garrison Inc,nstephenson@schneider.com,13,No,0
ORD1461,11-05-2024,16-05-2024,CUST223,Christopher Thomas,Home Office,PROD9239,Notebook,Office Supplies,North,Florida,Derekland,9,753,10,6099.3,4699.15,1400.15,UPI,Delivered,"Mccarty, Foster and Nicholson",robertsonkatherine@walker.org,12,No,0
